time_const,time_lin,time_NN,loss_const,loss_lin,loss_NN,loss_const_val,loss_lin_val,loss_NN_val,BS_const,BS_lin,BS_NN,MSE11_const_val,MSE12_const_val,MSE13_const_val,MSE11_lin_val,MSE12_lin_val,MSE13_lin_val,MSE11_NN_val,MSE12_NN_val,MSE13_NN_val
22.3,22.45,36.43,4332.912912554791,4166.5587568685505,4091.7492198227055,1355.6089740064012,1309.4703920072943,1284.6983623503554,0.7488546053674563,0.6910122469605371,0.6656572738330409,0.18498146258826306,0.09742872935680254,0.08836539881414505,0.15672236195622463,0.08410921243614826,0.07384698818460733,0.147802964328641,0.07882352376137934,0.06941239937021425
21.69,21.76,35.65,4229.07735460979,4069.363602637756,4019.955295404215,1450.2214810424375,1417.026332220539,1392.5899597378202,0.7899929599927773,0.7355886249795458,0.7045662159350319,0.1987071952466533,0.10233147769318476,0.09736025906165842,0.1786071777095428,0.09144584239490931,0.08794165062448704,0.17157117962938878,0.08723784569468312,0.08451895185953662
22.24,22.15,36.3,4268.8344155946315,4075.1361041706336,4021.7625000769003,1377.1127138711618,1312.2100184727315,1301.1741647568354,0.7450761718422931,0.6900797107944995,0.6778819066951627,0.1723424383402368,0.09870345027163073,0.0759401440768507,0.14205768746160302,0.08597583246230522,0.05830347813927466,0.13423698384724553,0.08311382289653356,0.05134926152740823
22.04,21.91,35.89,4188.813599395893,4035.0320179465116,3976.201084536529,1352.848016001766,1300.7783523181745,1283.8563456812087,0.7569717701985157,0.6856438133361409,0.6646835244718345,0.18360377599084982,0.08881046907370012,0.09636557868181236,0.1568648808401062,0.07184783229340401,0.08661245355683729,0.14727975227172851,0.066086266641948,0.08163024589495833
22.07,21.96,35.629999999999995,4156.962045571583,3990.173021617119,3945.5288174258812,1412.0319943968368,1358.534588137369,1346.6333733925524,0.755070184135273,0.6943447117816876,0.6782128282157839,0.1743749530167955,0.0888622914936391,0.08679081674434891,0.14957254220403082,0.07503048881322609,0.07647793227435863,0.14460474518248134,0.0717464166273733,0.07349535369671098
22.17,22.14,36.65,4303.851260938977,4152.298113040219,4075.4290836987007,1464.8107246640839,1404.677648359195,1378.7891616182028,0.7581751721651346,0.6951407561287697,0.6679195133137255,0.185886186150836,0.08829028162734415,0.0996415780476321,0.15813756618767397,0.07101760926432726,0.08975205276926414,0.15043958161466206,0.06501543861385993,0.08614112501679784
22.08,22.08,35.89,4277.776009792373,4103.097622882672,4043.252883164047,1393.1996119904381,1344.5655659821932,1327.99609981138,0.7572016002104593,0.6929585937747584,0.6692483953613887,0.18002862883499438,0.09438235121158507,0.08690251145604831,0.1504455769615696,0.07843346404135132,0.07333761479801053,0.14136825360155225,0.07484929906599276,0.0668382935164175
21.99,21.96,36.16,4199.984751228405,4050.2706358525297,3977.250417956305,1431.7268948219232,1381.923632415542,1363.4176535489378,0.7529434727601582,0.7060106375997506,0.6848149270865075,0.179317337532997,0.08879897145107993,0.09156426808125462,0.15525162526106373,0.07434143118990941,0.08221399759918853,0.14513873464541976,0.06977842664382407,0.07573910046297494
23.6,22.29,35.76,4208.23859259313,4056.996110248528,4012.701889746808,1444.4005339225127,1383.0221643309083,1362.6562928838246,0.7617317678838267,0.6957894753867759,0.6700100654495199,0.18695682768074118,0.08968587171278992,0.09936334389134721,0.16239259182240057,0.07451486992705426,0.0896411846701038,0.15407418804896492,0.06871850678732115,0.08597765955084033
22.46,22.91,37.269999999999996,4359.325946170596,4172.352085168483,4105.8678628274365,1399.0135491588837,1357.9138429250463,1337.2842146979717,0.7557389414360666,0.6982743116242178,0.6733528187593277,0.19403856704633093,0.09645793842879394,0.0986866157322412,0.171478717130647,0.08378370156543957,0.08888829641641027,0.16169250004463298,0.07759815114497962,0.08433306577713347
